60
RA-ADG0047,National,ADG0047,WV,Skoda,Jetta,1,CN-ADG0047,000048,DEN,Cartwrightport,886 Ferry Rapids,Block 0000048,East Bellchester,WV,97923,2025-08-03 04:43:26,000048,ATL,Turcotteboro,36531 Jacobs Corner,Block 0000048,Conway,WV,66045,2025-08-24 04:43:26,,,,,,,,,,true,2025-08-04 04:43:26
RA-ADG0048,Alamo,ADG0048,WI,Land Rover,Grand Caravan,1,CN-ADG0048,000049,DFW,East Charlieboro,33545 Weber Villages,Block 0000049,Davisstead,WI,17296,2025-08-03 04:43:26,000049,LAX,Tracyfurt,944 Rau Rapids,Block 0000049,Mission Viejo,WI,09051,2025-08-24 04:43:26,,,,,,,,,,true,2025-08-04 04:43:26
RA-ADG0049,Alamo,ADG0049,WY,Ford,Roadster,1,CN-ADG0049,000050,ORD,Annandale,726 Schiller Curve,Block 0000050,West Davionberg,WY,73898,2025-08-03 04:43:26,000050,ORD,North Robb,12761 Stark Cliffs,Block 0000050,North Hortense,WY,69880,2025-08-24 04:43:26,,,,,,,,,,false,
RA-ADG0050,Enterprise,ADG0050,PR,BMW,Spyder,1,CN-ADG0050,000051,DFW,Delano,98044 Bernier Overpass,Block 0000051,Fort Elzaville,PR,96771,2025-08-03 04:43:26,000051,DFW,Pearland,69805 Nikolaus Cliffs,Block 0000051,Fort Magali,PR,34632,2025-08-24 04:43:26,,,,,,,,,,false,
RA-ADG0051,National,ADG0051,AB,Fiat,Aventador,1,CN-ADG0051,000052,DEN,Casas Adobes,67240 Linnea Divide,Block 0000052,Eagan,AB,35136,2025-08-03 04:43:26,000052,JFK,Lake Harryworth,3627 Von Knoll,Block 0000052,Fort Shermanstead,AB,23872,2025-08-24 04:43:26,,,,,,,,,,true,2025-08-04 04:43:26
RA-ADG0052,National,ADG0052,BC,Rivian,LeBaron,1,CN-ADG0052,000053,DFW,New Estebanboro,537 Pine Street,Block 0000053,Lake Estella,BC,10702,2025-08-03 04:43:26,000053,DFW,Hegmannmouth,9284 Cedar Grove,Block 0000053,Fort Nelleville,BC,72897,2025-08-24 04:43:26,,,,,,,,,,false,
RA-ADG0053,Alamo,ADG0053,MB,NIO,Spyder,1,CN-ADG0053,000054,JFK,South Garfieldcester,778 Gaetano Knolls,Block 0000054,South Misaelworth,MB,98703,2025-08-03 04:43:26,000054,DFW,Murrieta,742 Veum Wall,Block 0000054,West Mattie,MB,50016,2025-08-24 04:43:26,,,,,,,,,,true,2025-08-04 04:43:26
RA-ADG0054,UNKNOWN_BRAND,ADG0054,NB,Renault,Model 3,1,CN-ADG0054,000055,JFK,Bergetown,85745 Streich Extensions,Block 0000055,Christopheland,NB,15387,2025-08-03 04:43:26,000055,DEN,Nashua,1341 Bernier Point,Block 0000055,Titoport,NB,87644,2025-08-24 04:43:26,,,,,,,,,,true,2025-08-04 04:43:26
RA-ADG0055,Alamo,,NL,Land Rover,A4,1,CN-ADG0055,000056,LAX,Wesley Chapel,81521 Nienow Way,Block 0000056,South Niaberg,NL,60494,2025-08-03 04:43:26,000056,ATL,MacGyverbury,21671 Schuster Neck,Block 0000056,West Josh,NL,31799,2025-08-24 04:43:26,,,,,,,,,,false,
RA-ADG0056,Enterprise,ABC@123!,NS,Subaru,Silverado,1,CN-ADG0056,000057,ATL,Haleychester,268 Elinore Harbor,Block 0000057,Cristobalfort,NS,39049,2025-08-03 04:43:26,000057,ORD,Aryannabury,76162 Rowland Parks,Block 0000057,Andersonland,NS,44354,2025-08-24 04:43:26,,,,,,,,,,false,
RA-ADG0057,Enterprise,ADG0057,,Citroën,Sentra,1,CN-ADG0057,000058,DEN,Charleston,4092 Irwin Parkways,Block 0000058,South Jeffreyburgh,ON,03784,2025-08-03 04:43:26,000058,DFW,The Woodlands,5397 Kings Highway,Block 0000058,Balistreriboro,ON,71707,2025-08-24 04:43:26,,,,,,,,,,false,
RA-ADG0058,Enterprise,ADG0058,CA$,BYD,Taurus,1,CN-ADG0058,000059,DEN,Fort Shane,61443 Jeramie Parkways,Block 0000059,Lake Virginieworth,PE,49280,2025-08-25 04:43:26,000059,JFK,Hamilton,9969 Schulist Crescent,Block 0000059,Mosciskitown,PE,39358,2025-08-24 04:43:26,,,,,,,,,,false,
RA-ADG0059,,ADG0059,QC,Volvo,LeBaron,1,CN-ADG0059,000060,ATL,Maybellemouth,1815 Willis Squares,Block 0000060,West Carmellastad,QC,30543,2025-08-03 04:43:26,000060,LAX,Garland,860 Monahan Street,Block 0000060,East Maurineshire,QC,18096,2025-08-01 04:43:26,,,,,,,,,,true,2025-08-04 04:43:26
,National,ADG0060,SK,Maserati,Taurus,1,CN-ADG0060,000061,ATL,Aiyanaborough,86282 Russel Track,Block 0000061,Coconut Creek,SK,94668,,000061,DFW,South Rosaliaboro,7562 Pacocha Glen,Block 0000061,Port Noeshire,SK,14231,2025-08-24 04:43:26,,,,,,,,,,true,2025-08-04 04:43:26
